case,shield,dry_pressure_pa,base,base_pressure_pa,base_temperature_k,deposited_heat_w_m2,heat_source,atomic_o_fraction_at_top,status,exobase_temperature_k,exobase_radius_R,molecular_loss_kg_s,jeans_lambda_N2,atomic_o_fraction_at_base,jeans_lambda_O,atomic_o_loss_mixed_kg_s,atomic_o_loss_eddy_kg_s,atomic_o_loss_separated_kg_s,atomic_o_fraction_at_exobase_eddy,atomic_o_fraction_at_exobase_separated,homopause_pa,flags
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,0.3,199.83,1e-05,swept,0.000251588,converged,307.7753634789706,4.496142223488228,52.02297786496489,6.870717856853468,0.00019682106295665269,3.924246457397369,0.10203171669816334,6.722005255637551,245.07979157888244,0.012966872090652616,0.4727634371814784,8.6454333246597e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,0.3,199.83,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000251588,converged,226.28865242969204,2.800912132206507,0.03414048930211184,15.000776736147685,0.00019682106295665269,8.56777212970803,0.0022250214304264846,0.07770716621464023,3.514522267074257,0.006873824604369406,0.3108877959246402,5.372261541894519e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,0.3,199.83,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000251588,converged,265.52940176350234,3.3203582175489417,1.6124025292919961,10.783964536625117,0.00019682106295665269,6.1593177759929825,0.017086319726247638,0.7689931145688038,31.377493520468274,0.008858200281905771,0.3614442271103584,6.738423472830689e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere_top,0.1,187.4,0.0,swept,0.000251588,converged,187.39493824253677,2.315294132667745,5.246220804768343e-05,21.913511754292255,0.0002515880000000002,12.516016908646433,8.516124275835441e-05,0.002199359090360052,0.0698644913554426,0.006497466886381514,0.20639750057438866,3.931538662728114e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere_top,0.1,187.4,1e-06,swept,0.000251588,converged,201.88643760586595,2.4127274774046974,0.0004984258085087384,19.519136143885746,0.0002515880000000002,11.148456749347522,0.0002895099969423732,0.00812983015913804,0.24633902165095845,0.00706492947283044,0.21407185393828612,4.387301455096527e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere_top,0.1,187.4,3e-06,swept,0.000251588,converged,231.3720181346272,2.6448931623091636,0.020374316364330493,15.536637739746968,0.0002515880000000002,8.87383194599554,0.0021373878880409643,0.07090846505884896,1.9728346725926298,0.008346505099538487,0.23221874344163132,5.336445827930788e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere_top,0.1,187.4,1e-05,swept,0.000251588,converged,316.047172121951,3.875815524053865,23.20071041783511,7.7617741486531235,0.0002515880000000002,4.433177921225198,0.08536552887463814,4.840908977900199,110.52747212773166,0.014267053973513133,0.3257448998940516,8.418208473162241e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,10.0,252.74,0.0,swept,0.000251588,converged,240.11664879419382,4.441594494142869,9.395651229044338,8.914866184738475,1.7854948722911044e-06,5.0917724715962915,0.0004033497622010018,0.022975019584555022,4.528162741871636,0.00010170274908596142,0.020044666228121934,6.28019455162868e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,10.0,252.74,1e-06,swept,0.000251588,converged,246.36795127000207,4.78282215143687,19.94189268766435,8.068774237082641,1.7854948722911044e-06,4.6085226282180045,0.0005943994359745232,0.03702914048637678,7.125064512242435,0.00011123048990680146,0.021402722447901954,6.591355604487272e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,10.0,252.74,3e-06,swept,0.000251588,converged,252.13677881280037,5.312839694073265,46.99915796305283,7.097625754248908,1.7854948722911044e-06,4.053846090370412,0.0009219744365594071,0.06496702381172319,12.129799143051878,0.00012581508042318863,0.023490558211854126,7.063491332772103e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,middle_atmosphere,10.0,252.74,1e-05,swept,0.000251588,converged,253.62835052973236,6.597767505482133,162.30608356756997,5.681737998458073,1.7854948722911044e-06,3.2451543895182,0.0017334842573774162,0.15592637808871831,27.629329689543397,0.000160604716972469,0.028458306601615406,7.925949347233303e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,baseline_180K,0.1,180.0,0.0,swept,0.000251588,converged,179.99999145900597,2.1989298638585146,7.083150651170422e-06,24.021058792959085,0.0002515880000000002,13.71975342826452,2.8396208530191928e-05,0.0006785619946046348,0.02225568493259004,0.0060120017401998245,0.19718348155061327,3.7044430137078414e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-06,swept,0.000251588,converged,194.3880545977243,2.2845377516748324,8.345555595783384e-05,21.409577435947558,0.0002515880000000002,12.228192185709727,0.0001091286019930978,0.002833481416642044,0.08847275992323334,0.006532383899641882,0.20396746881238584,4.13995868754804e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,baseline_180K,0.1,180.0,3e-06,swept,0.000251588,converged,223.64060526926986,2.485714005130814,0.004710577808463029,17.103074597621948,0.0002515880000000002,9.768510554304408,0.0009691241184597148,0.029626891985099175,0.8466661822819487,0.007691244453387297,0.21979749281908478,5.05575162176893e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.2atm_edge_200nm_nonlte_nir_collisional,edge_200nm,121590.0,baseline_180K,0.1,180.0,1e-05,swept,0.000251588,converged,316.54736458231366,3.623934676213993,14.436140373645463,8.288137462081341,0.0002515880000000002,4.733813082071489,0.06664453637388787,3.5363320425173597,81.30299034128028,0.013349912150659853,0.3069247360237695,8.406557392813846e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,0.3,216.57,0.0,swept,0.000311736,converged,216.53639111517145,2.89265739974575,0.028588354691666547,15.179173115923232,0.00022072045659903293,8.669664155538836,0.002339568185167865,0.08447053006665856,3.969635668203863,0.007969151779236336,0.37450492051160184,5.1011814478643895e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,0.3,216.57,1e-06,swept,0.000311736,converged,232.29884434575655,3.0881025939558473,0.16866388988058661,13.253703135280347,0.00022072045659903293,7.569921900393579,0.006012500225736148,0.24082039244532089,10.813638851728012,0.008840579622993951,0.39697151189016694,5.6389415640648315e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,0.3,216.57,3e-06,swept,0.000311736,converged,261.99519722731077,3.5694649586170457,2.79637886997842,10.166689388117392,0.00022072045659903293,5.806757844812776,0.026219705304893988,1.2921014302006124,53.65417086244943,0.010877056562222705,0.45166690294539324,6.70454979729192e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,0.3,216.57,1e-05,swept,0.000311736,converged,299.6460384450482,4.953738664155011,78.26993288536137,6.405224797161383,0.00022072045659903293,3.6583776604975515,0.14381171175713942,10.629015106426367,394.09187538780304,0.0163132824081136,0.6048473911808981,8.655804296333727e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,0.3,216.57,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000311736,converged,242.83339788689563,3.238363227741487,0.4889375658131418,12.090437935511888,0.00022072045659903293,6.905516894350211,0.010542054089981033,0.4533064166304963,19.780093273440507,0.009490939659761754,0.4141385712519241,6.0989289265628915e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,0.3,216.57,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000311736,converged,275.41055556446474,3.8730505125448604,8.595467503895161,8.91337679397906,0.00022072045659903293,5.090921798270291,0.04681775141540545,2.5678292442859467,103.03268622137227,0.012105930467233985,0.48574356648668693,7.354692425990473e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere_top,0.1,239.39,0.0,swept,0.000311736,converged,237.68858273679007,3.728661926905052,1.7496523248379277,10.72789906874249,0.000311736,6.127295690629476,0.02954549997747342,1.44358371208874,38.528328422738106,0.015231321602775554,0.4065142576144612,6.074721309688281e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere_top,0.1,239.39,1e-06,swept,0.000311736,converged,249.77683570640386,3.997684625194652,5.177977763563955,9.52171808284038,0.000311736,5.438379108763878,0.05185180307294797,2.7813803648671382,71.94699289458379,0.016721817526815792,0.43254942832812143,6.567554307277853e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere_top,0.1,239.39,3e-06,swept,0.000311736,converged,266.1394386117813,4.499483956052858,21.1330123387041,7.939699472675409,0.000311736,4.534800901097564,0.10659327644300011,6.6397365300850435,164.338431604707,0.019418156341684683,0.4806138531835062,7.252720561314332e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere_top,0.1,239.39,1e-05,swept,0.000311736,converged,282.732039326893,5.7169313784271605,127.44297692002475,5.8821758415293,0.000311736,3.3596355124500685,0.26382317285947526,21.774933082938063,503.49458819752556,0.025729470485742385,0.5949340508839486,8.427838945910545e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,10.0,254.54,0.0,swept,0.000311736,converged,242.51930413231048,4.384885803929199,8.934644766747438,8.940697625676096,1.5723951448686074e-06,5.106526234259944,0.00035081735959247273,0.020403661684826553,4.113066017485458,9.145105763304218e-05,0.018435134007994968,6.390340955239578e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,10.0,254.54,1e-06,swept,0.000311736,converged,249.01844309801785,4.723043188313598,19.18169319430619,8.083930625079406,1.5723951448686074e-06,4.617179278533504,0.0005194972072381256,0.03308410075292542,6.507549418187661,0.00010013774601948613,0.01969681254794599,6.703623296941481e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,10.0,254.54,3e-06,swept,0.000311736,converged,255.0890271008094,5.248568731046254,45.77007296643973,7.101389636679739,1.5723951448686074e-06,4.055995851516625,0.0008097675575512332,0.058423512404516834,11.143543825270173,0.00011344594679593708,0.02163837516592132,7.178682038722302e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,middle_atmosphere,10.0,254.54,1e-05,swept,0.000311736,converged,256.96971722453833,6.51788268220404,159.85205165559873,5.676589929494035,1.5723951448686074e-06,3.2422140429903035,0.001527467949219692,0.14095476072258126,25.49505464994649,0.00014510064287733581,0.026244937034662366,8.051474604539276e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,baseline_180K,0.1,180.0,0.0,swept,0.000311736,converged,179.99999407648068,2.1677816397001424,4.899402151476387e-06,24.366210048975596,0.000311736,13.916888374264081,2.9419521368930997e-05,0.0007070342280212626,0.023661667565475945,0.00749189693953356,0.25072445971133195,3.6998781608076215e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,baseline_180K,0.1,180.0,1e-06,swept,0.000311736,converged,194.28434822576736,2.2495462641645396,5.790379268803398e-05,21.754207373676937,0.000311736,12.425029378041613,0.00011329117389664671,0.002956123670399327,0.09417458703461969,0.008134174418179286,0.25913412363973354,4.138071952941924e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,baseline_180K,0.1,180.0,3e-06,swept,0.000311736,converged,223.31250901795698,2.4406714111057934,0.0032986407650571607,17.444303862769946,0.000311736,9.963405434696218,0.001011715543849458,0.031023294368361036,0.9043839068243026,0.009559087781154465,0.278664317546288,5.06334277298013e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte,edge_200nm,101325.0,baseline_180K,0.1,180.0,1e-05,swept,0.000311736,converged,317.95181150840966,3.531134561658051,11.987545835026339,8.468381931973687,0.000311736,4.836760654243289,0.07603861626890282,4.046663564027185,94.46306071732991,0.016590132418170856,0.3872708123940518,8.449139662280812e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere,0.3,201.02,0.0,swept,0.000254451,converged,201.02185697466211,2.5239006509097335,0.0010142991413249426,18.73960670769043,0.00018686766599239894,10.703224432701738,0.0003256126141005917,0.00980418996553822,0.489263796496393,0.005626582068593442,0.28078636928241435,4.501880676547573e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere,0.3,201.02,1e-06,swept,0.000254451,converged,216.6565847688511,2.662806551570584,0.008354965825686546,16.48027667401525,0.00018686766599239894,9.412796261226555,0.0010142023149673628,0.033647661261094156,1.5984511442836384,0.006199611096495931,0.29451602518258396,5.0142966720149287e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere,0.3,201.02,3e-06,swept,0.000254451,converged,248.32818529201603,3.010223540096138,0.2690090233529941,12.718949580062343,0.00018686766599239894,7.264494609044153,0.006443799239437373,0.26059199240290815,11.328560462731799,0.007557066194522257,0.32852383726798084,6.16347609222323e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere,0.3,201.02,1e-05,swept,0.000254451,converged,310.6753057432321,4.4336820421454455,49.5057403015687,6.9024731978807505,0.00018686766599239894,3.942383686596128,0.09549843350054356,6.412250805617812,237.0708876829918,0.012547246042489902,0.4638912056689881,8.778143556510942e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED EARTH_TIDES_REQUIRE_REVIEW
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere,0.3,201.02,1.6751049043095798e-06,"leak 0.1%, quiet Sun",0.000254451,converged,227.31514640256844,2.7685219274399526,0.029846918478792336,15.1077457045503,0.00018686766599239894,8.628868015764054,0.002005210347273835,0.07106868691196337,3.2719097642990427,0.006622965848165726,0.3049127199166634,5.339268631902865e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere,0.3,201.02,4.18776226077395e-06,"leak 0.1%, solar maximum",0.000254451,converged,266.51354136981735,3.2682069871209327,1.3890883941809506,10.915588972999346,0.00018686766599239894,6.2344957615994305,0.015251415626191488,0.6947942984448883,28.85120745120116,0.008512953294135896,0.35349884427841627,6.861387092767464e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO KINETIC_ESCAPE_SENSITIVITY_REQUIRED
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere_top,0.1,189.13,0.0,swept,0.000254451,converged,189.12593343284996,2.3070536247515117,5.66823040500465e-05,21.790501946910357,0.00025445100000000016,12.44575921346804,9.194410210749371e-05,0.0024301879799536238,0.07816815433306594,0.006725431512336032,0.21632670918847205,4.031614398410259e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere_top,0.1,189.13,1e-06,swept,0.000254451,converged,203.5344634983659,2.402634581646441,0.0005158468043551446,19.44242031903904,0.00025445100000000016,11.104640104543703,0.00030506165535484035,0.008761173944099665,0.2689076982808532,0.007307668571643493,0.22429509423487684,4.501756626722041e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
moon_1.0atm_edge_200nm_nonlte_nir_collisional,edge_200nm,101325.0,middle_atmosphere_top,0.1,189.13,3e-06,swept,0.000254451,converged,232.84343101533173,2.629739270017064,0.01984596466804655,15.527420928124547,0.00025445100000000016,8.868567715807176,0.0021756586661983717,0.07371305021815949,2.0785415508506317,0.008621002748484789,0.24309280879966474,5.483861637652884e-05,MOLECULAR_LIMIT_ONLY PRESCRIBED_LOWER_ATMOSPHERE NO_IR_COOLING NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION FIXED_MIXING_RATIO
