deposited_heat_w_m2,lower_temperature_k,lower_pressure_pa,lower_radius_R,oxygen_mole_fraction,conductivity_multiplier,heating_shape,exobase_temperature_k,max_temperature_k,exobase_radius_R,exobase_pressure_pa,jeans_lambda_N2,jeans_lambda_O2,N2_loss_kg_s,O2_loss_kg_s,molecular_loss_kg_s,max_mach,lower_conductive_flux_W_m2,upper_energy_to_infinity_W_m2,net_energy_boundary_residual_W_m2,max_scaled_BC_residual,max_collocation_residual,mesh_nodes,domain_flags,numerical_status
3e-05,180.0,10.0,1.222612974999772,0.175,1.0,low,275.63543650660733,324.33956609491406,6.055020353370966,3.840109461742394e-09,5.6967262428768795,6.50702329312309,138.15047955494242,15.613946344612835,153.76442589955528,0.006874960793013576,-2.068885630431219e-05,7.032863883590883e-07,2.0316414947469112e-14,6.772138280529998e-10,4.709656293429478e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,180.0,10.0,1.222612974999772,0.175,1.0,middle,179.99998804686695,180.0,2.1984476303624136,2.91301398194567e-08,24.02632831145337,27.443810937261624,6.997988805632317e-06,5.913337252070839e-08,7.057122178153026e-06,2.549826931359592e-10,4.1491422651414266e-13,2.0254395384886176e-14,-6.846050479870029e-26,2.0605739337042905e-14,8.591926140857963e-15,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,180.0,10.0,1.222612974999772,0.175,1.0,middle,180.1869941094013,180.18699412525606,2.1998375444912384,2.909334110337167e-08,23.986228021904207,27.398006819768067,7.268865989089864e-06,6.177314653515076e-08,7.3306391356250145e-06,2.650027560267866e-10,-9.999568982068088e-09,2.1061799853499845e-14,2.8502616012247275e-20,1.296467644351651e-09,2.9090748310258033e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,180.0,10.0,1.222612974999772,0.175,1.0,middle,181.87113546060695,181.8711354681343,2.212446236601656,2.876268113990135e-08,23.628682355325626,26.98960418962744,1.0196874920902109e-05,9.11707385507194e-08,1.0288045659452827e-05,3.7364708748016286e-10,-9.999939481022407e-08,2.984190055603844e-14,5.4123612802808124e-20,3.9767932946688235e-09,2.831412313824358e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,180.0,10.0,1.222612974999772,0.175,1.0,middle,185.62077368139535,185.62077368976102,2.241123642407312,2.803129671140268e-08,22.855125612763196,26.10601745440384,2.1189855586697915e-05,2.1146099591798913e-07,2.1401316582615904e-05,7.852367300219337e-10,-2.9999873974898244e-07,6.338998411646533e-14,2.1750554096590878e-18,9.525422512979276e-08,9.545583817155959e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,180.0,10.0,1.222612974999772,0.175,1.0,middle,198.82536702719383,198.82536726519172,2.3493173287820017,2.5508884951672496e-08,20.354598174341074,23.24981731537641,0.00022339911365438735,3.179681586983738e-06,0.00022657879524137108,8.604031035937157e-09,-9.999866078401709e-07,7.202066519998583e-13,5.992712703118893e-17,3.789643706397783e-07,3.7632452717402404e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,180.0,10.0,1.222612974999772,0.175,1.0,middle,237.29184235637902,237.29220549772685,2.7482148240047093,1.8641182691194098e-08,14.579496368477756,16.653270391974953,0.04806526470004912,0.0015521621473521421,0.04961742684740126,2.0583653931601085e-06,-2.9970351135152777e-06,1.8940271942855906e-10,-2.544736650264999e-17,2.291997702741355e-11,8.655486005035033e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,180.0,10.0,1.222612974999772,0.175,1.0,middle,305.70950227970553,310.0292487549813,4.481279916654398,7.010849981122793e-09,6.940088328366285,7.927240046944117,44.85831447731515,4.260718993754025,49.119033471069166,0.002312869401340509,-7.00375869671254e-06,2.469642761338197e-07,-8.455228992675827e-15,8.455229098554945e-10,1.2549037227315187e-08,241,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,180.0,10.0,1.222612974999772,0.175,1.0,middle,300.5087358841556,341.1662884687271,6.757164994657552,3.0835129125593925e-09,4.682247679095339,5.348246240573891,309.62172734414554,40.28915316734702,349.9108805114926,0.016335514869537073,-8.645669856566021e-06,1.7631147812749776e-06,-1.5020096440481606e-16,5.006698813493869e-12,9.318848602447476e-08,234,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,180.0,10.0,1.222612974999772,0.175,1.0,high,179.99998804686695,180.0,2.1984476303624136,2.91301398194567e-08,24.02632831145337,27.443810937261624,6.997988805632317e-06,5.913337252070839e-08,7.057122178153026e-06,2.549826931359592e-10,4.1491422651414266e-13,2.0254395384886176e-14,-6.846050479870029e-26,2.0605739337042905e-14,8.591926140857963e-15,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,180.0,10.0,1.222612974999772,0.175,1.0,high,180.28050232950474,180.28050232950474,2.2002350652956952,2.9082829353188325e-08,23.969455410061983,27.378848487194098,7.384934223662777e-06,6.290922539064604e-08,7.447843449053423e-06,2.6930954639371425e-10,-9.999562079346119e-09,2.140987443947951e-14,9.1667664082736e-20,2.52683349799554e-09,1.829217294387699e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,180.0,10.0,1.222612974999772,0.175,1.0,high,182.80722977671147,182.80722977671147,2.216486851445737,2.865790906030107e-08,23.46483373973271,26.80244989911854,1.1901781124636166e-05,1.0891986334298172e-07,1.2010700987979148e-05,4.373326159219443e-10,-9.999929329108797e-08,3.5021760698857156e-14,1.7048753807799226e-19,9.469250983329403e-09,1.4833689241139408e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,180.0,10.0,1.222612974999772,0.175,1.0,high,188.43595052324812,188.43595052324812,2.2537011580158888,2.7719294503001075e-08,22.388031930622926,25.572484800705098,3.289486298523622e-05,3.507833667211719e-07,3.324564635195739e-05,1.2290328236447122e-09,-2.999980407319402e-07,9.999839283592058e-14,8.390566670409832e-18,2.2515458226735062e-07,9.23899472756287e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,180.0,10.0,1.222612974999772,0.175,1.0,high,208.2951330032162,208.2951330032162,2.3973804920684936,2.449632227157712e-08,19.03969200366566,21.747880112135398,0.0007628385433142984,1.3085610693078657e-05,0.0007759241540073772,3.015821683244539e-08,-9.99954016678192e-07,2.58677408711232e-12,1.7299010009694988e-17,4.452359121387417e-08,1.469659726211262e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,180.0,10.0,1.222612974999772,0.175,1.0,high,265.90434614605925,265.9046155081523,2.9713324910975376,1.5946754732444095e-08,12.033703881890345,13.74536674636878,0.4844490284981866,0.0224353416393451,0.5068843701375317,2.2259655933617e-05,-2.9694643202804016e-06,2.177705335685981e-09,-8.699110217823277e-17,3.7470471170308883e-11,5.5560760544963144e-09,161,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,180.0,10.0,1.222612974999772,0.175,1.0,high,340.2543324686161,341.3587512344101,4.5070747524492365,6.930830791995358e-09,6.199798621958348,7.0816522202025896,80.83404970818141,8.51633231003555,89.35038201821698,0.004438590455671117,-4.495973732688044e-06,5.024611453521026e-07,-8.96445673023564e-17,8.96445673023564e-12,1.9553768710152036e-07,156,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,180.0,10.0,1.222612974999772,0.175,1.0,high,386.6034459816269,392.20271637140405,5.808428616966793,4.173087640981102e-09,4.234007577896593,4.836248883660504,393.6493233599034,54.49058821895276,448.1399115788562,0.023729758255336436,-1.9848243275912297e-06,2.9224248528048254e-06,-1.275860317460735e-16,4.2528677248691166e-12,7.979346011572573e-07,158,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,0.001,1.6816655695851035,0.175,1.0,low,209.992657035681,210.0,2.7821707602949153,1.8188934312782805e-08,16.273767891348868,18.588533522791984,0.010408582577705874,0.0002643498714655756,0.010672932449171448,4.165169162663051e-07,4.469324072150589e-10,3.5974617439658246e-11,-1.0776646293548437e-17,3.0927104432976193e-09,2.0482383907490844e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,0.001,1.6816655695851035,0.175,1.0,low,210.04453222668891,210.04592862765313,2.782579782087417,1.818358770532201e-08,16.26735716958848,18.581210945922027,0.010470358436216902,0.00026616074279733876,0.01073651917901424,4.1905016528393196e-07,-9.550396248132828e-09,3.6198160786614014e-11,-7.648394537319993e-16,1.753466293052952e-07,2.882108591068692e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,0.001,1.6816655695851035,0.175,1.0,low,210.5115781740245,210.51222214446193,2.786269115681948,1.8135465078129064e-08,16.209774006438067,18.515437207122492,0.011041702002417513,0.00028298600336934727,0.01132468800578686,4.424977512805537e-07,-9.952567593241223e-08,3.826869418260933e-11,1.51058502067636e-16,2.672989367624723e-08,3.674411418002656e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,0.001,1.6816655695851035,0.175,1.0,low,211.5501901905996,211.55070076467874,2.7945176801196117,1.802856231315154e-08,16.082580224485415,18.370151499749557,0.012416096136354162,0.0003240019617777889,0.012740098098131952,4.99029605559501e-07,-2.994661698824313e-07,4.327071338855173e-11,8.151430990005924e-18,1.03798001305222e-09,2.008818386066205e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,0.001,1.6816655695851035,0.175,1.0,low,215.19336256514234,215.19393379566756,2.823944443545246,1.7654788872038995e-08,15.64555551620539,17.87096480282793,0.018570353290005386,0.000515579564337559,0.019085932854342944,7.540057368142671e-07,-9.99199094232254e-07,6.597593568794991e-11,1.490493863112414e-15,1.5290317918470463e-07,2.4037795619046864e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,210.0,0.001,1.6816655695851035,0.175,1.0,low,225.6694114754207,225.6710339633436,2.9131223666444455,1.6590419360381612e-08,14.462540368940665,16.51967867968056,0.054986646370505564,0.0018053496291692448,0.05679199599967481,2.297578239194255e-06,-2.997606750181301e-06,2.0620663265220474e-10,2.6954744396879183e-16,1.5941877506975287e-08,2.035011536171994e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,0.001,1.6816655695851035,0.175,1.0,low,262.6366810509543,262.70288035253594,3.298045333813939,1.2943793947044033e-08,10.976503131050267,12.537790742549863,1.289235673023368,0.06933526370020493,1.358570936723573,5.9293464333390364e-05,-9.941884353540627e-06,5.778701713510539e-09,5.5034244671197934e-14,1.4510322046135116e-07,1.028630771784419e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-05,210.0,0.001,1.6816655695851035,0.175,1.0,low,323.19947420665954,334.14921881623803,4.752173264208264,6.234337162655211e-09,6.190319944842128,7.07082530485619,83.6190548128611,8.821429613042277,92.44048442590338,0.004475528882891791,-2.5942114885439747e-05,4.938164991882368e-07,-6.194943744015121e-14,2.0649812480050406e-09,2.3266169862808372e-08,241,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,0.001,1.6816655695851035,0.175,1.0,middle,209.992657035681,210.0,2.7821707602949153,1.8188934312782805e-08,16.273767891348868,18.588533522791984,0.010408582577705874,0.0002643498714655756,0.010672932449171448,4.165169162663051e-07,4.469324072150589e-10,3.5974617439658246e-11,-1.0776646293548437e-17,3.0927104432976193e-09,2.0482383907490844e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,0.001,1.6816655695851035,0.175,1.0,middle,210.09642426387623,210.09679292410948,2.782886697086434,1.81795767948984e-08,16.261545642426576,18.57457279253377,0.010526523424266625,0.0002678090512672022,0.010794332475533828,4.213586854904355e-07,-9.547965084311928e-09,3.6402320585499724e-11,2.0028245062913208e-18,2.0028245062913208e-10,1.3454731053383856e-10,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,0.001,1.6816655695851035,0.175,1.0,middle,211.0307291013304,211.03085733599806,2.789353771639162,1.8095376519194342e-08,16.152015019635375,18.449462635677662,0.01164463317544382,0.00030089301540176384,0.011945526190845584,4.6733139790486706e-07,-9.949956725957059e-08,4.0468998685268046e-11,1.5347151784449413e-15,9.366216318085207e-08,1.0518464019748836e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,0.001,1.6816655695851035,0.175,1.0,middle,213.10955206820964,213.10965354470227,2.803879413443949,1.7908373965259107e-08,15.911596607408018,18.174847331771282,0.014530438506697121,0.00038848238677897885,0.0149189208934761,5.865238793500397e-07,-2.993744830647004e-07,5.105508053057326e-11,6.379957196440018e-17,6.0063975126922745e-09,4.05883100682452e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,0.001,1.6816655695851035,0.175,1.0,middle,220.41311190565318,220.4132765687216,2.856461345867897,1.7255125259123292e-08,15.101157269508256,17.24913185510238,0.030591679325418064,0.0009174819740111941,0.03150916129942926,1.259802265898794e-06,-9.986750095086381e-07,1.116419503324419e-10,3.570506196076794e-16,1.6111423661868683e-08,1.3579241959230342e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-06,210.0,0.001,1.6816655695851035,0.175,1.0,middle,241.48449614992094,241.48600786535263,3.0233626723523326,1.5402610864426796e-08,13.022564228732234,14.874881670592432,0.20345595037528286,0.008191529416757257,0.2116474797920401,8.857364943378241e-06,-2.9910242288150473e-06,8.242320081526001e-10,9.421076484147396e-15,3.1755837781588525e-07,5.433393250595121e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,0.001,1.6816655695851035,0.175,1.0,middle,308.36105403385784,308.82695271408426,3.8067483559982045,9.715529639020778e-09,8.099576615423942,9.251652871137932,16.054772259175753,1.295684016972856,17.35045627614861,0.0008205168236320886,-9.243835017550967e-06,8.747115426964183e-08,-1.1789793279908144e-14,1.1789793279908144e-09,5.979546237788306e-09,241,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,0.001,1.6816655695851035,0.175,1.0,middle,356.9884039704253,373.5726933765907,5.709458575089971,4.319017521878908e-09,4.664734955709596,5.328242523677798,288.20269613704363,37.59295715768941,325.79565329473303,0.016577505081124037,-1.5483642960999696e-05,1.9505576284076554e-06,-1.1348954003127798e-15,3.782984667709266e-11,3.5795172346303485e-07,158,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,0.001,1.6816655695851035,0.175,1.0,high,209.992657035681,210.0,2.7821707602949153,1.8188934312782805e-08,16.273767891348868,18.588533522791984,0.010408582577705874,0.0002643498714655756,0.010672932449171448,4.165169162663051e-07,4.469324072150589e-10,3.5974617439658246e-11,-1.0776646293548437e-17,3.0927104432976193e-09,2.0482383907490844e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-08,210.0,0.001,1.6816655695851035,0.175,1.0,high,210.1483157799272,210.14834024790383,2.783091282931043,1.8176904121414365e-08,16.25633511475425,18.56862112424434,0.010577015087752946,0.00026929254707615653,0.010846307634829102,4.234398278770093e-07,-9.545779112923062e-09,3.6586860137345453e-11,6.7145475032848506e-18,6.714547503284851e-10,7.160898790482295e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-07,210.0,0.001,1.6816655695851035,0.175,1.0,high,211.55001129949707,211.5500143359787,2.791415026930548,1.8068662290603577e-08,16.100469600706703,18.390585444230727,0.012208750969525162,0.00031778409053087077,0.012526535060056031,4.906641271869493e-07,-9.947511477645055e-08,4.254440682423918e-11,5.260975584471439e-15,1.774898947815018e-07,1.9468547869639815e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
3e-07,210.0,0.001,1.6816655695851035,0.175,1.0,high,214.66984178474968,214.66984178474968,2.810167903520644,1.782831426107833e-08,15.760598400917253,18.002371280621066,0.016686962811189737,0.0004557939970491323,0.017142756808238867,6.764146592001566e-07,-2.992807951362428e-07,5.910604783514585e-11,1.8532364450578392e-16,1.64987262962768e-08,2.3045677893816845e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
1e-06,210.0,0.001,1.6816655695851035,0.175,1.0,high,225.64115951528723,225.64115951528723,2.8787140017817285,1.6989389789065734e-08,14.637239036640453,16.719226323631588,0.046697444393368294,0.0014957011858311839,0.04819314557919948,1.949580903344941e-06,-9.979692010385883e-07,1.7491892249340575e-10,2.2983462860789636e-15,5.062377539388763e-08,8.811885301069466e-09,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
3e-06,210.0,0.001,1.6816655695851035,0.175,1.0,high,257.2709885080664,257.27116300818983,3.1026557176156584,1.4625396403670183e-08,11.911092729258556,13.605315497255429,0.5515184498184762,0.025988368510667215,0.5775068183291434,2.4945909992389834e-05,-2.9753537517707928e-06,2.4011704227280203e-09,-2.7888476652560374e-15,3.8729186968566864e-08,2.068830875423275e-08,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED""]",converged
1e-05,210.0,0.001,1.6816655695851035,0.175,1.0,high,342.908729458618,343.1253642605643,4.046289741783832,8.59925569259047e-09,6.852365014576649,7.827039050469546,45.727877671133704,4.397062758371294,50.124940429504996,0.002499711967507999,-7.78485800273345e-06,2.8283756135398735e-07,-2.1375572579165794e-15,2.137557257916579e-10,9.268286425480701e-09,240,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
3e-05,210.0,0.001,1.6816655695851035,0.175,1.0,high,413.55062947281255,416.85925222093505,5.597508540348124,4.49350564151082e-09,4.107263418279605,4.691476752486697,421.57634358478754,59.382013637149264,480.9583572219368,0.02634017436131346,-8.085444695191411e-06,3.3614144846304603e-06,-2.672858823174148e-13,8.909529410580493e-09,3.6741690193720455e-07,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO"", ""KINETIC_ESCAPE_SENSITIVITY_REQUIRED"", ""EARTH_TIDES_REQUIRE_REVIEW""]",converged
0.0,210.0,0.1,1.4411421405633202,0.175,1.0,low,209.9884020441941,210.0,2.7821197332799543,1.8189601541152043e-08,16.274396130579035,18.589251122186806,0.010402529779143141,0.0002641726108610644,0.010666702390004206,4.1626956714001187e-07,5.254253366745458e-10,3.595286283176385e-11,-3.419562022764597e-17,8.72638636906231e-09,7.143941261587289e-11,81,"[""MOLECULAR_LIMIT_ONLY"", ""PRESCRIBED_LOWER_ATMOSPHERE"", ""NO_IR_COOLING"", ""NET_HEATING_INPUT_NOT_SPECTRAL_PREDICTION"", ""FIXED_MIXING_RATIO""]",converged
