layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
82,1.12712,77.7922,198.878,5e-06,3.87516,-3.87518,1.1072,1.93573,2.76033,1.45168e-05,4.4247e-14,1.969e-07,1.55342e-08,2.89515e-10,1.22872e-10,5.90805e-13,1.40232e-07,4.24555e-08,5.33626e-13,5.15419e-18,1.6313e-26,1.63337e-17,1.53738e-09,2.9082e-10,0.00353329,0.00574481
83,0.981425,78.6147,197.885,5e-06,4.0795,-4.0795,1.12635,2.02652,2.77156,1.90452e-05,5.12909e-14,2.00187e-07,1.78079e-08,2.29017e-10,9.43731e-11,3.57253e-13,1.40369e-07,4.24559e-08,3.78901e-13,3.52061e-18,6.20213e-27,9.37386e-18,1.51662e-09,2.90881e-10,0.00353401,0.00574482
84,0.854564,79.4333,196.956,5e-06,4.25268,-4.2527,1.10937,2.10247,2.78432,2.41411e-05,5.74365e-14,1.96536e-07,1.97917e-08,1.80654e-10,7.26883e-11,2.13219e-13,1.40459e-07,4.24562e-08,2.81922e-13,2.45685e-18,2.47918e-27,5.42246e-18,1.49788e-09,2.90935e-10,0.00353464,0.00574484
85,0.744101,80.2485,196.08,5e-06,4.39801,-4.39801,1.05913,2.16598,2.80111,2.9599e-05,6.21982e-14,1.86529e-07,2.14635e-08,1.42668e-10,5.64485e-11,1.26913e-13,1.40517e-07,4.24565e-08,2.18125e-13,1.74407e-18,1.04311e-27,3.17517e-18,1.48099e-09,2.90982e-10,0.00353518,0.00574485
86,0.647917,81.0603,195.258,5e-06,4.52312,-4.52314,0.983261,2.22021,2.81951,3.52159e-05,6.533e-14,1.71648e-07,2.28326e-08,1.12994e-10,4.42905e-11,7.58343e-14,1.40555e-07,4.24567e-08,1.73846e-13,1.25197e-18,4.5837e-28,1.88625e-18,1.4658e-09,2.91022e-10,0.00353562,0.00574486
87,0.564166,81.869,194.501,5e-06,4.64046,-4.64045,0.891052,2.27158,2.83874,4.0813e-05,6.67916e-14,1.53681e-07,2.39274e-08,8.98225e-11,3.51233e-11,4.5671e-14,1.40579e-07,4.24568e-08,1.41572e-13,9.04018e-19,2.08118e-28,1.13804e-18,1.45217e-09,2.91056e-10,0.00353598,0.00574487
88,0.491241,82.675,193.811,5e-06,4.7589,-4.75892,0.791398,2.32371,2.85701,4.62437e-05,6.66992e-14,1.34334e-07,2.47847e-08,7.17023e-11,2.81424e-11,2.77894e-14,1.40594e-07,4.24569e-08,1.17084e-13,6.54064e-19,9.66716e-29,6.97674e-19,1.43998e-09,2.91085e-10,0.00353626,0.00574487
89,0.427742,83.4784,193.207,5e-06,4.8935,-4.89349,0.691403,2.38492,2.8715,5.13964e-05,6.52523e-14,1.14963e-07,2.54439e-08,5.74945e-11,2.27652e-11,1.71064e-14,1.40604e-07,4.2457e-08,9.78982e-14,4.72691e-19,4.55605e-29,4.34662e-19,1.42912e-09,2.91109e-10,0.00353648,0.00574488
90,0.372451,84.2798,192.692,5e-06,5.04955,-5.04956,0.596376,2.45732,2.88108,5.61906e-05,6.27065e-14,9.65786e-08,2.59423e-08,4.63237e-11,1.85778e-11,1.066e-14,1.4061e-07,4.24571e-08,8.24977e-14,3.40527e-19,2.1652e-29,2.75189e-19,1.41951e-09,2.91129e-10,0.00353664,0.00574489
91,0.324307,85.0794,192.294,5e-06,5.24783,-5.24783,0.509494,2.55278,2.88123,6.05713e-05,5.93087e-14,7.97832e-08,2.63131e-08,3.75065e-11,1.52799e-11,6.72653e-15,1.40614e-07,4.24571e-08,6.98964e-14,2.44031e-19,1.03251e-29,1.77037e-19,1.41105e-09,2.91146e-10,0.00353676,0.00574489
92,0.282387,85.8778,192.013,5e-06,5.49023,-5.49024,0.43264,2.67198,2.8734,6.45044e-05,5.53122e-14,6.49299e-08,2.65845e-08,3.05231e-11,1.26576e-11,4.29777e-15,1.40617e-07,4.24572e-08,5.94414e-14,1.73756e-19,4.92298e-30,1.15723e-19,1.40368e-09,2.91161e-10,0.00353686,0.0057449
93,0.245885,86.6756,191.907,5e-06,5.82105,-5.82105,0.366137,2.83995,2.84667,6.79686e-05,5.09051e-14,5.20745e-08,2.67798e-08,2.49602e-11,1.0549e-11,2.78079e-15,1.40618e-07,4.24572e-08,5.0657e-14,1.22641e-19,2.33887e-30,7.68917e-20,1.39733e-09,2.91173e-10,0.00353692,0.0057449
94,0.214101,87.4736,191.97,5e-06,6.24029,-6.2403,0.309978,3.05653,2.80917,7.0955e-05,4.62868e-14,4.12087e-08,2.69175e-08,2.05123e-11,8.84074e-12,1.82268e-15,1.40619e-07,4.24572e-08,4.32196e-14,8.57443e-20,1.10418e-30,5.19855e-20,1.39196e-09,2.91184e-10,0.00353697,0.0057449
95,0.186426,88.2727,192.403,5e-06,6.90473,-6.90472,0.262823,3.40807,2.72493,7.34577e-05,4.1513e-14,3.20719e-08,2.70121e-08,1.69134e-11,7.43381e-12,1.21269e-15,1.4062e-07,4.24572e-08,3.68335e-14,5.90428e-20,1e-30,3.58789e-20,1.38752e-09,2.91193e-10,0.00353701,0.00574491
96,0.162328,89.0746,193.181,5e-06,7.81387,-7.81387,0.224194,3.89378,2.62527,7.54795e-05,3.67393e-14,2.45652e-08,2.70751e-08,1.3993e-11,6.27064e-12,8.22838e-16,1.4062e-07,4.24572e-08,3.13352e-14,4.00294e-20,1e-30,2.54329e-20,1.38397e-09,2.91201e-10,0.00353704,0.00574491
97,0.141345,89.8825,195.198,5e-06,9.75142,-9.75143,0.191533,4.80621,2.37887,7.70171e-05,3.17449e-14,1.81964e-08,2.71149e-08,1.15284e-11,5.26249e-12,5.77084e-16,1.4062e-07,4.24573e-08,2.64156e-14,2.61103e-20,1e-30,1.87764e-20,1.3813e-09,2.91208e-10,0.00353706,0.00574491
98,0.123075,90.701,198.216,5e-06,12.7183,-12.7182,0.165738,6.14156,2.12762,7.80756e-05,2.69012e-14,1.31226e-08,2.71383e-08,9.47703e-12,4.40299e-12,4.29646e-16,1.4062e-07,4.24573e-08,2.20819e-14,1.64653e-20,1e-30,1.47552e-20,1.37947e-09,2.91214e-10,0.00353708,0.00574491
99,0.107166,91.5287,199.468,5e-06,14.1984,-14.1984,0.149581,6.79658,2.04263,7.86199e-05,2.33944e-14,9.84415e-09,2.71493e-08,7.97916e-12,3.76711e-12,3.59842e-16,1.40621e-07,4.24573e-08,1.86988e-14,1.07603e-20,1e-30,1.28472e-20,1.37854e-09,2.91219e-10,0.00353709,0.00574491
