layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
31,1478.35,175.858,190.283,5e-06,0.207661,-0.207676,0.0627682,3.41403,51.0497,2.4391e-12,7.92855e-19,8.80774e-07,3.08431e-20,1.38659e-12,1.85232e-13,9.27628e-14,4.78298e-07,6.00029e-09,5.02593e-10,3.40981e-15,2.16648e-14,1.01036e-09,2.75981e-07,3.10778e-14,1.97256e-05,0.00669217
32,1285,181.64,191.758,5e-06,0.23296,-0.232984,0.0735488,3.83885,47.877,3.82483e-12,1.13933e-18,9.97705e-07,6.51312e-20,1.94972e-12,2.87219e-13,1.34485e-13,4.73954e-07,6.46506e-09,5.58912e-10,4.33999e-15,2.43585e-14,1.11204e-09,2.71e-07,6.05974e-14,2.14971e-05,0.00672883
33,1116.95,187.505,193.406,5e-06,0.262962,-0.262987,0.0866466,4.34434,44.832,6.03471e-12,1.64853e-18,1.13203e-06,1.43606e-19,2.73362e-12,4.47353e-13,1.95044e-13,4.693e-07,6.96145e-09,6.2559e-10,5.52125e-15,2.73489e-14,1.21367e-09,2.65595e-07,1.11858e-13,2.35218e-05,0.00676242
34,970.866,193.46,195.234,5e-06,0.298159,-0.298183,0.102554,4.93942,41.8311,9.56935e-12,2.40058e-18,1.28474e-06,3.28054e-19,3.80684e-12,6.95621e-13,2.82288e-13,4.64316e-07,7.49731e-09,7.04179e-10,6.99271e-15,3.05104e-14,1.30849e-09,2.5973e-07,1.96974e-13,2.58638e-05,0.0067932
35,843.892,199.511,197.245,5e-06,0.339184,-0.339217,0.121814,5.63336,39.0581,1.52262e-11,3.5147e-18,1.45568e-06,7.6767e-19,5.24089e-12,1.07171e-12,4.06293e-13,4.58986e-07,8.08281e-09,7.95946e-10,8.7794e-15,3.36267e-14,1.3874e-09,2.53369e-07,3.33081e-13,2.86054e-05,0.00682141
36,733.523,205.665,199.421,5e-06,0.386623,-0.386648,0.145014,6.43723,36.3905,2.42562e-11,5.16666e-18,1.64327e-06,1.81612e-18,7.09957e-12,1.62241e-12,5.79096e-13,4.53297e-07,8.73043e-09,9.01217e-10,1.08871e-14,3.64062e-14,1.4398e-09,2.46478e-07,5.43927e-13,3.18499e-05,0.0068473
37,637.59,211.929,201.755,5e-06,0.440307,-0.44035,0.17277,7.35009,33.9204,3.8609e-11,7.61401e-18,1.84418e-06,4.29446e-18,9.43174e-12,2.39798e-12,8.13958e-13,4.47241e-07,9.45239e-09,1.01951e-09,1.33123e-14,3.85572e-14,1.45541e-09,2.39033e-07,8.61784e-13,3.57271e-05,0.00687112
38,554.203,218.309,204.257,5e-06,0.500894,-0.500919,0.205741,8.38416,31.395,6.13136e-11,1.12388e-17,2.05338e-06,1.00738e-17,1.22754e-11,3.45024e-12,1.12463e-12,4.4081e-07,1.02586e-08,1.14946e-09,1.60659e-14,3.98656e-14,1.4268e-09,2.31013e-07,1.32966e-12,4.04207e-05,0.00689312
39,481.721,224.814,206.922,5e-06,0.56761,-0.567659,0.244626,9.531,28.9922,9.70109e-11,1.65897e-17,2.26449e-06,2.33252e-17,1.56611e-11,4.82757e-12,1.52314e-12,4.34001e-07,1.11556e-08,1.28764e-09,1.91738e-14,4.01676e-14,1.35124e-09,2.22408e-07,2.00364e-12,4.61328e-05,0.00691349
40,418.72,231.45,209.731,5e-06,0.641242,-0.641266,0.29021,10.808,26.7063,1.52755e-10,2.44402e-17,2.47056e-06,5.31678e-17,1.96215e-11,6.57337e-12,2.01773e-12,4.26816e-07,1.21451e-08,1.42828e-09,2.26672e-14,3.93403e-14,1.23228e-09,2.13225e-07,2.95526e-12,5.30814e-05,0.00693242
